artist,song,time,bpm,year,genre,details,album,track num
Boris Dlugosch,Keep Pushin,3:02,126.8,1997,Electronica,../track/DANCEUSA_097/DANCEUSA_097-06.html,Dance Mix Usa 97,6
Notorious B.I.G.,Kick in the Door [Radio Edit],4:12,90.8,1997,Rap,../track/HOTTRACK_056/HOTTRACK_056-11.html,Hott Tracks 056,11
The Refreshments,King Of The Hill Theme,0:58,143.3,1997,Soundtrack,../track/DTRANDOM_053/DTRANDOM_053-16.html,Dance Time - Random Tracks - 053,16
Billie Myers,Kiss the Rain,4:28,89.0,1997,Pop/Rock,../track/HOTTRACK_058/HOTTRACK_058-18.html,Hott Tracks 058,18
No Mercy,Kiss You All Over [Radio Edit],4:10,110.9,1997,Pop/Rock,../track/HOTTRACK_058/HOTTRACK_058-08.html,Hott Tracks 058,8
Double Vision,Knockin',4:42,142.8,1997,Dance 1990s,../track/EUROANTH_001/EUROANTH_001-08.html,Euro Anthems,8
Diana King,L-L-Lies,3:30,98.0,1997,Pop,../track/HOTTRACK_056/HOTTRACK_056-07.html,Hott Tracks 056,7
Manuel 'Puntillita' Licea,La Bayamesa,2:54,106.1,1997,World,../track/BUENAVSC_STD/BUENAVSC_STD-14.html,Buena Vista Social Club,14
Los Sabrosos,La Fiesta Ya Se Encendio,4:24,153.1,1997,Blues,../track/MERENGMX_001/MERENGMX_001-05.html,Merengue Mixes Y Mas Mixes...,5
Los Sabrosos,La Morena,5:04,120.9,1997,Latin,../track/MERENGMX_001/MERENGMX_001-03.html,Merengue Mixes Y Mas Mixes...,3
Stone Temple Pilots,Lady Picture Show,4:07,157.3,1997,Rock,../track/BIGSHINY_002/BIGSHINY_002-17.html,Big Shiny Tunes 2,17
Scott Weiland,"Lady, Your Roof Brings Me Down",5:23,139.3,1997,Soundtrack,../track/HOTTROCK_024/HOTTROCK_024-15.html,Hott Rocks 024,15
Live,Lakini's Juice,4:55,91.4,1997,Rock,../track/HOTTROCK_013/HOTTROCK_013-02.html,Hott Rocks 013,2
Raxmus,Landcruiser,3:59,84.9,1997,Electronica,../track/TDRUMBAS_02A/TDRUMBAS_02A-04.html,This Is... Drum & Bass 2 - Disc A,4
Drew's Famous,Last Christmas [Disco Mix],2:46,120.2,1997,Christmas,../track/XMASDREW_001/XMASDREW_001-04.html,Drew's Famous Christmas Party Music,4
Human Nature,Last Christmas,3:07,95.1,1997,Christmas,../track/XMSPSTAR_001/XMSPSTAR_001-08.html,Superstar Christmas,8
Faith No More,Last Cup of Sorrow,4:09,153.9,1997,Rock,../track/HOTTROCK_017/HOTTROCK_017-04.html,Hott Rocks 017,4
U2,Last Night on Earth,4:44,116.2,1997,Rock,../track/HOTTROCK_018/HOTTROCK_018-05.html,Hott Rocks 018,5
U2,Last Night on Earth,4:45,116.2,1997,Rock,../track/U2_______POP/U2_______POP-06.html,Pop,6
K-Ci & JoJo,Last Night's Letter,3:57,131.9,1997,Slow Dance,../track/HOTTRACK_054/HOTTRACK_054-07.html,Hott Tracks 054,7
Barstool Prophets,Last of the Big Game Hunters,2:36,89.0,1997,Rock,../track/HOTTROCK_020/HOTTROCK_020-15.html,Hott Rocks 020,15
Goo Goo Dolls,Lazy Eye,3:42,125.8,1997,Rock,../track/HOTTROCK_019/HOTTROCK_019-01.html,Hott Rocks 019,1
Lunatic Calm,Leave You Far Behind,3:13,128.0,1997,Soundtrack,../track/MATRX____ST1/MATRX____ST1-06.html,The Matrix,6
Rick McGhie,Leaving on a Jet Plane [Live],4:05,111.2,1997,Rock,../track/RKMCGHIE_LV1/RKMCGHIE_LV1-07.html,Rick McGhie,7
Imani Coppola,Legend of a Cowgirl,3:41,129.3,1997,Rock,../track/HOTTRACK_052/HOTTRACK_052-14.html,Hott Tracks 052,14
Imani Coppola,Legend of a Cowgirl,3:41,129.3,1997,Rock,../track/POBO1997_002/POBO1997_002-11.html,Promo Only - Best of 1997 - Disc 2,11
Fool's Garden,Lemon Tree,3:09,143.2,1997,Pop/Rock,../track/HOTTRACK_046/HOTTRACK_046-15.html,Hott Tracks 046,15
Radiohead,Let Down,4:57,102.3,1997,Rock/Pop,../track/HOTTROCK_019/HOTTROCK_019-08.html,Hott Rocks 019,8
Freebee,Let Love Begin [Gyr-8 Radio Mix],3:37,124.0,1997,Fast Dance,../track/HOTTRACK_054/HOTTRACK_054-15.html,Hott Tracks 054,15
Robbie Williams,Let Me Entertain You,3:43,124.9,1997,Rock,../track/ESSENTLS_018/ESSENTLS_018-08.html,The Essential Series (UK) 18,8
The Carl LaFong Trio,Let There Be Drums,1:15,97.6,1997,Soundtrack/Blues,../track/BLUESBRS_ST2/BLUESBRS_ST2-13.html,The Blues Brothers 2000,13
Our Lady Peace,Let You Down,3:53,132.0,1997,Rock,../track/OURLADYP_CLM/OURLADYP_CLM-09.html,Clumsy,9
The Mighty Mighty Bosstones,Let's Face It,2:33,161.3,1997,Rock,../track/MTYBOSST_LFI/MTYBOSST_LFI-05.html,Let's Face It,5
Jonny Lang,Lie to Me,4:02,112.8,1997,Blues,../track/HOTTROCK_014/HOTTROCK_014-15.html,Hott Rocks 014,15
Denis Leary,Life's Gonna Suck,1:43,128.8,1997,Comedy,../track/DENLEARY_LNL/DENLEARY_LNL-18.html,Lock 'N Load,18
Lakiesha Berri,Like This And Like That,4:03,91.3,1997,R&B,../track/HOTTRACK_044/HOTTRACK_044-08.html,Hott Tracks 044,8
Limi-T 21,Limi-T 21 [Extended Mix],6:35,127.7,1997,Latin,../track/MERENGMX_001/MERENGMX_001-06.html,Merengue Mixes Y Mas Mixes...,6
Limi-T 21,Limi-T 21 [Radio Mix],4:48,128.1,1997,Latin,../track/MERENGMX_001/MERENGMX_001-07.html,Merengue Mixes Y Mas Mixes...,7
Collective Soul,Listen,4:11,99.0,1997,Rock,../track/HOTTROCK_016/HOTTROCK_016-10.html,Hott Rocks 016,10
Great Big Sea,The Little Beggarman,3:00,133.2,1997,Folk/Rock,../track/GRBIGSEA_PLY/GRBIGSEA_PLY-16.html,Play,16
The Jackson 5,Little Drummer Boy,3:16,135.1,1997,Christmas/Pop,../track/XMSPSTAR_001/XMSPSTAR_001-19.html,Superstar Christmas,19
James Taylor,Little More Time With You,3:53,125.0,1997,Rock,../track/MUCHMORE_01B/MUCHMORE_01B-11.html,Much More Music - Disc B,11
Sammy Hagar,Little White Lie,2:52,92.9,1997,Rock,../track/HOTTROCK_016/HOTTROCK_016-01.html,Hott Rocks 016,1
David Bowie,Little Wonder,3:39,152.0,1997,Rock,../track/HOTTRACK_038/HOTTRACK_038-15.html,Hott Tracks 038,15
Roxxy,Live My Life,3:38,135.9,1997,Rock,../track/DANCEUSA_097/DANCEUSA_097-12.html,Dance Mix Usa 97,12
Electric Light Orchestra,Livin' Thing,3:30,124.0,1997,Rock,../track/BOOGNITE_ST1/BOOGNITE_ST1-11.html,Boogie Nights - Music From The Original Motion Picture,11
Denis Leary,Lock 'N Load,4:39,99.7,1997,Comedy,../track/DENLEARY_LNL/DENLEARY_LNL-20.html,Lock 'N Load,20
Aqua,Lollipop (Candyman),3:33,139.0,1997,Electronica/Pop,../track/HOTTRACK_055/HOTTRACK_055-14.html,Hott Tracks 055,14
John Mellencamp,Lonely Ol' Night,3:45,126.7,1997,Rock,../track/JONMLCMP_GH1/JONMLCMP_GH1-08.html,The Best That I Could Do,8
Love Spit Love,Long Long Time,3:57,126.7,1997,Rock,../track/HOTTROCK_021/HOTTROCK_021-11.html,Hott Rocks 021,11
Chicago,Look Away,3:59,86.5,1997,Rock,../track/CHICAGO__G1B/CHICAGO__G1B-14.html,Chicago - The Very Best Of: Only The Beginning - Disc B,14
Chicago,Look Away,4:03,86.0,1997,Rock,../track/CHICAGO__GH3/CHICAGO__GH3-02.html,Best of Chicago 1982-1989,2
Bone Thugs-N-Harmony,Look Into My Eyes,4:25,144.1,1997,Soundtrack/Rap,../track/HOTTRACK_046/HOTTRACK_046-02.html,Hott Tracks 046,2
Planet Soul,Look Into My Eyes,3:36,133.1,1997,Pop,../track/DANCEUSA_097/DANCEUSA_097-02.html,Dance Mix Usa 97,2
Dan Aykroyd&John Goodman&The Blues Brothers Band,Looking for a Fox,2:46,115.8,1997,Soundtrack,../track/BLUESBRS_ST2/BLUESBRS_ST2-06.html,The Blues Brothers 2000,6
Los Sabrosos,Los Sabrosos [Extended Mix],7:33,137.2,1997,Blues,../track/MERENGMX_001/MERENGMX_001-01.html,Merengue Mixes Y Mas Mixes...,1
Los Sabrosos,Los Sabrosos [Radio Mix],5:40,137.0,1997,Latin,../track/MERENGMX_001/MERENGMX_001-02.html,Merengue Mixes Y Mas Mixes...,2
SWVFeaturingRedman,Lose My Cool [Radio Edit],3:59,84.0,1997,Slow Dance,../track/HOTTRACK_058/HOTTRACK_058-12.html,Hott Tracks 058,12
Alana Davis,Love & Pride,5:34,85.3,1997,Rock/Pop,../track/ALNADAVS_BIM/ALNADAVS_BIM-03.html,Blame It on Me,3
Denis Leary,Love Barge,6:19,99.0,1997,Comedy,../track/DENLEARY_LNL/DENLEARY_LNL-14.html,Lock 'N Load,14
Shania Twain,Love Gets Me Every Time,3:33,123.0,1997,Country,../track/SHANIATW_COO/SHANIATW_COO-03.html,Come On Over,3
Damage,Love II Love,4:00,97.0,1997,Fast Dance,../track/HOTTRACK_049/HOTTRACK_049-07.html,Hott Tracks 049,7
Mary J. Blige,Love Is All We Need,4:14,92.1,1997,R&B/Pop,../track/HOTTRACK_042/HOTTRACK_042-10.html,Hott Tracks 042,10
First Base,Love Is Paradise,3:22,142.2,1997,Dance 1990s,../track/EUROANTH_001/EUROANTH_001-07.html,Euro Anthems,7
The Seahorses,Love Is the Law,3:41,87.1,1997,Rock/Pop,../track/HOTTROCK_018/HOTTROCK_018-16.html,Hott Rocks 018,16
Red Hot Chili Peppers,Love Rollercoaster,3:53,116.3,1997,Pop,../track/ESSENTLS_016/ESSENTLS_016-14.html,The Essential Series (UK) 16,14
Joe,The Love Scene,4:44,122.0,1997,R&B,../track/HOTTRACK_052/HOTTRACK_052-08.html,Hott Tracks 052,8
Yes,Love Shine,4:38,123.0,1997,Rock,../track/YES______OPN/YES______OPN-09.html,Open Your Eyes,9
DJ Ray,Love to Love You Baby,5:11,127.9,1997,Dance 1990s,../track/RTHMMETH_002/RTHMMETH_002-15.html,Rhythm Method 2,15
INOJ,Love You Down,4:17,134.1,1997,Pop/R&B,../track/HOTTRACK_050/HOTTRACK_050-09.html,Hott Tracks 050,9
INOJ,Love You Down,4:18,134.1,1997,Pop/R&B,../track/POBO1997_002/POBO1997_002-09.html,Promo Only - Best of 1997 - Disc 2,9
Lost Boyz,"Love, Peace & Nappiness",4:17,85.0,1997,Rap,../track/HOTTRACK_046/HOTTRACK_046-03.html,Hott Tracks 046,3
Seven Mary Three,Lucky,3:57,142.7,1997,Rock,../track/HOTTROCK_021/HOTTROCK_021-09.html,Hott Rocks 021,9
Alana Davis,Lullaby,5:29,94.3,1997,Rock,../track/ALNADAVS_BIM/ALNADAVS_BIM-08.html,Blame It on Me,8
Crush,Luv'd Up,4:20,139.5,1997,Fast Dance,../track/HOTTRACK_057/HOTTRACK_057-07.html,Hott Tracks 057,7
Blur,M.O.R.,2:58,151.4,1997,Rock,../track/HOTTROCK_021/HOTTROCK_021-15.html,Hott Rocks 021,15
Commodores,Machine Gun,2:38,113.0,1997,Soundtrack/Pop,../track/BOOGNITE_ST1/BOOGNITE_ST1-07.html,Boogie Nights - Music From The Original Motion Picture,7
Walter Egan,Magnet & Steel,3:23,112.8,1997,Pop,../track/BOOGNITE_ST1/BOOGNITE_ST1-08.html,Boogie Nights - Music From The Original Motion Picture,8
The Screamin' Cheetah Wheelies,Magnolia,3:51,106.9,1997,Rock,../track/HOTTROCK_016/HOTTROCK_016-08.html,Hott Rocks 016,8
Master P,Make 'Em Say Ugh,5:03,84.9,1997,Rap,../track/HOTTRACK_060/HOTTRACK_060-06.html,Hott Tracks 060,6
Zuckerbaby,Make It 'Til Monday,4:18,88.7,1997,Rock,../track/ZUKRBABY_STD/ZUKRBABY_STD-09.html,Zuckerbaby,9
Seven Mary Three,Make Up Your Mind,2:29,87.1,1997,Rock,../track/HOTTROCK_018/HOTTROCK_018-11.html,Hott Rocks 018,11
The Odds,Make You Mad,4:05,117.0,1997,Rock,../track/HOTTROCK_015/HOTTROCK_015-15.html,Hott Rocks 015,15
M-Appeal,Making Love Out of Nothing at All,3:54,136.1,1997,Electronica,../track/RTHMMETH_002/RTHMMETH_002-11.html,Rhythm Method 2,11
Loft,Mallorca,4:30,142.2,1997,Dance 1990s,../track/EUROANTH_001/EUROANTH_001-04.html,Euro Anthems,4
Artie The One Man PartyFeaturingVienna,Mami [AJ's Mami Pounder],5:28,132.1,1997,Fast Dance,../track/HOTTRACK_040/HOTTRACK_040-08.html,Hott Tracks 040,8
Yes,Man in the Moon,4:40,83.1,1997,Rock,../track/YES______OPN/YES______OPN-06.html,Open Your Eyes,6
Shania Twain,Man! I Feel Like a Woman!,3:53,125.0,1997,Country,../track/SHANIATW_COO/SHANIATW_COO-01.html,Come On Over,1
Sammy Hagar,Marching to Mars,5:03,104.0,1997,Rock,../track/HOTTROCK_019/HOTTROCK_019-04.html,Hott Rocks 019,4
Wynton Marsalis,March,2:53,98.5,1997,Jazz,../track/WYNTMARS_JSJ/WYNTMARS_JSJ-12.html,Jump Start and Jazz - Two Ballets by Wynton Marsalis,12
Rick McGhie,Margartiaville [Live],3:43,120.1,1997,Rock,../track/RKMCGHIE_LV1/RKMCGHIE_LV1-10.html,Rick McGhie,10
Great Big Sea,Mari-Mac,2:30,139.6,1997,World,../track/POWERTRK_160/POWERTRK_160-17.html,Power Trakks 160,17
Ricky Martin,Maria [Spanglish Mix],4:09,127.4,1997,Pop,../track/HOTTRACK_048/HOTTRACK_048-03.html,Hott Tracks 048,3
Mychael Danna,Markings,2:32,112.6,1997,Soundtrack,../track/KAMSUTRA_ST1/KAMSUTRA_ST1-18.html,Kama Sutra: A Tale of Love - Original Motion Picture Soundtrack,18
Mychael Danna,Marriage of the Flying Spirit,2:38,146.2,1997,Soundtrack,../track/KAMSUTRA_ST1/KAMSUTRA_ST1-14.html,Kama Sutra: A Tale of Love - Original Motion Picture Soundtrack,14
Denis Leary,Marv Marv Marv,2:12,117.3,1997,Comedy,../track/DENLEARY_LNL/DENLEARY_LNL-03.html,Lock 'N Load,3
Rick McGhie,Masochism Tango [Live],2:43,139.7,1997,Rock,../track/RKMCGHIE_LV1/RKMCGHIE_LV1-06.html,Rick McGhie,6
Andy Williams,May Each Day,2:50,118.8,1997,Pop,../track/HOTSTUFF_029/HOTSTUFF_029-08.html,Dance Time - Hot Stuff - 029,8
Mychael Danna,Maya Takes Revenge,0:56,105.8,1997,Soundtrack,../track/KAMSUTRA_ST1/KAMSUTRA_ST1-03.html,Kama Sutra: A Tale of Love - Original Motion Picture Soundtrack,3
Mychael Danna,Maya's Theme,2:13,160.0,1997,Soundtrack,../track/KAMSUTRA_ST1/KAMSUTRA_ST1-02.html,Kama Sutra: A Tale of Love - Original Motion Picture Soundtrack,2
Blues Traveler,Maybe I'm Wrong,5:46,129.4,1997,Soundtrack/Blues,../track/BLUESBRS_ST2/BLUESBRS_ST2-10.html,The Blues Brothers 2000,10
Lost Boyz,Me & My Crazy World [Radio Edit Clean Main],3:52,98.4,1997,Rap,../track/HOTTRACK_054/HOTTRACK_054-04.html,Hott Tracks 054,4
Michael McDonald,The Meaning of Love,5:29,163.8,1997,Rock,../track/HOTSTUFF_012/HOTSTUFF_012-15.html,Dance Time - Hot Stuff - 012,15
Duran Duran,Medazzaland,3:52,119.2,1997,Pop/Rock,../track/DURNDURN_MED/DURNDURN_MED-01.html,Medazzaland,1
Orbit,Medicine (Baby Come Back),3:35,126.2,1997,Rock,../track/HOTTROCK_015/HOTTROCK_015-07.html,Hott Rocks 015,7
Netzwerk,Memories,4:58,139.1,1997,Dance 1990s,../track/EUROANTH_001/EUROANTH_001-18.html,Euro Anthems,18
Will Smith,Men in Black,3:46,107.6,1997,R&B 1990s,../track/ESSENTLS_020/ESSENTLS_020-21.html,The Essential Series (UK) 20,21
Will Smith,Men in Black,3:45,107.6,1997,Rap,../track/HOTTRACK_047/HOTTRACK_047-08.html,Hott Tracks 047,8
Will Smith,Men in Black,3:45,107.6,1997,Rap,../track/MOVIEGRT_001/MOVIEGRT_001-02.html,The All Time Greatest Movie Songs,2
Will Smith,Men in Black,3:46,107.6,1997,TBD,../track/POBO1997_001/POBO1997_001-08.html,Promo Only - Best of 1997 - Disc 1,8
The Boston Pops Orchestra,"Merry Christmas, Merry Christmas [From Home Alone 2]",2:42,109.7,1997,Christmas,../track/XMBESTOF_FS3/XMBESTOF_FS3-03.html,Best of the Festive Season - Disc 3,3
U2,Miami,4:52,155.7,1997,Rock,../track/U2_______POP/U2_______POP-08.html,Pop,8
Will Smith,Miami,3:19,108.2,1997,Pop/Rap,../track/HOTSTUFF_022/HOTSTUFF_022-01.html,Dance Time - Hot Stuff - 022,1
Duran Duran,Michael You've Got a Lot to Answer For,4:09,124.2,1997,Pop/Rock,../track/DURNDURN_MED/DURNDURN_MED-09.html,Medazzaland,9
Toni Basil,Mickey,3:25,148.9,1997,Pop/Rock,../track/ESSENTLS_005/ESSENTLS_005-04.html,The Essential Series (UK) 05,4
Jon Bon Jovi,Midnight in Chelsea,4:02,99.0,1997,Pop,../track/HOTTRACK_046/HOTTRACK_046-16.html,Hott Tracks 046,16
Duran Duran,Midnight Sun,3:41,160.2,1997,Pop/Rock,../track/DURNDURN_MED/DURNDURN_MED-10.html,Medazzaland,10
Mel Torme,Midnight Swinger,2:12,122.1,1997,Slow,../track/ULTLOUNG_015/ULTLOUNG_015-18.html,"Ultra Lounge 15: Wild, Cool & Swingin' Too!",18
The Gandharvas,Milk Ocean,4:09,151.9,1997,Rock,../track/GHANDARV_S4S/GHANDARV_S4S-09.html,Sold for a Smile,9
Prodigy,Mindfields,5:40,120.0,1997,Soundtrack,../track/MATRX____ST1/MATRX____ST1-07.html,The Matrix,7
U2,Miss Sarajevo,4:32,103.3,1997,Rock/Pop,../track/U2_______GH2/U2_______GH2-06.html,The Best Of: 1990 - 2000,6
Ben Folds Five,Missing the War,4:19,156.6,1997,Rock,../track/BENFOLD5_WEA/BENFOLD5_WEA-11.html,Whatever and Ever Amen,11
Everything but the Girl,Missing [Amplified Heart Album Mix],4:04,123.7,1997,Rock/Pop,../track/WOMNSONG_001/WOMNSONG_001-05.html,Women & Songs,5
Hanson,Mmmbop,3:57,104.9,1997,Pop,../track/HOTTRACK_043/HOTTRACK_043-01.html,Hott Tracks 043,1
Hanson,Mmmbop,3:56,104.9,1997,Pop,../track/POBO1997_003/POBO1997_003-06.html,Promo Only - Best of 1997 - Disc 3,6
Notorious B.I.G.,Mo Money Mo Problems [Radio Mix],4:09,104.4,1997,Rap,../track/HOTTRACK_050/HOTTRACK_050-02.html,Hott Tracks 050,2
Notorious B.I.G.,Mo Money Mo Problems,4:13,104.4,1997,TBD,../track/POBO1997_004/POBO1997_004-15.html,Promo Only - Best of 1997 - Disc 4,15
Notorious B.I.G.FeaturingPuff Daddy&Mase,Mo Money Mo Problems,4:10,104.4,1997,R&B 1990s,../track/ESSENTLS_012/ESSENTLS_012-17.html,The Essential Series (UK) 12,17
U2,Mofo,5:49,120.1,1997,Rock,../track/U2_______POP/U2_______POP-03.html,Pop,3
Wilco,Monday,3:32,130.2,1997,Rock,../track/HOTTROCK_017/HOTTROCK_017-18.html,Hott Rocks 017,18
Foo Fighters,Monkey Wrench,3:50,87.1,1997,Rock,../track/HOTTROCK_016/HOTTROCK_016-04.html,Hott Rocks 016,4
"10,000 Maniacs",More Than This [Tee's Radio Edit],3:33,124.9,1997,Rock,../track/HOTTRACK_048/HOTTRACK_048-06.html,Hott Tracks 048,6
Dolce & Gabbana,"More, More, More",3:39,124.8,1997,Pop,../track/HOTTRACK_060/HOTTRACK_060-10.html,Hott Tracks 060,10
Steve Turre,Morning,8:55,134.1,1997,Jazz,../track/HOTJAVJZ_001/HOTJAVJZ_001-06.html,Hot Java Jazz,6
Blues Traveler,Most Precarious,3:25,160.7,1997,Rock,../track/HOTTROCK_020/HOTTROCK_020-05.html,Hott Rocks 020,5
Bush,Mouth [Stingray Mix],5:56,89.9,1997,Rock,../track/HOTTROCK_022/HOTTROCK_022-06.html,Hott Rocks 022,6
Paul Jacobs,Move Ya Feet,4:03,127.3,1997,Dance 1990s,../track/ALLSTARS_097/ALLSTARS_097-13.html,Dance All Stars 97,13
Culture Beat,Mr. Vain,4:02,134.7,1997,Dance 1990s,../track/EUROANTH_001/EUROANTH_001-13.html,Euro Anthems,13
Club 69FeaturingSuzanne Palmer,Much Better,3:28,126.0,1997,Electronica,../track/HOTTRACK_060/HOTTRACK_060-11.html,Hott Tracks 060,11
Reel 2 RealFeaturingProyecto Uno,Mueve La Cadera (Move Your Body),5:07,127.0,1997,Fast Dance,../track/HOTTRACK_040/HOTTRACK_040-07.html,Hott Tracks 040,7
Reel 2 RealFeaturingThe Mad Stuntman,Mueve La Cadera (Move Your Body),4:48,126.9,1997,Dance 1990s,../track/DANCEUSA_097/DANCEUSA_097-07.html,Dance Mix Usa 97,7
Alana Davis,Murder,5:00,85.8,1997,Rock/Pop,../track/ALNADAVS_BIM/ALNADAVS_BIM-02.html,Blame It on Me,2
Ibrahim Ferrer,Murmullo,3:51,99.4,1997,World,../track/BUENAVSC_STD/BUENAVSC_STD-12.html,Buena Vista Social Club,12
Brigid Boden,Must Go On [House Mix Edit],3:29,122.1,1997,Fast Dance,../track/HOTTRACK_040/HOTTRACK_040-09.html,Hott Tracks 040,9
Dayna Manning,My Addiction,3:39,114.5,1997,Folk,../track/HOTTRACK_058/HOTTRACK_058-14.html,Hott Tracks 058,14
Great Big Sea,My Apology,2:39,130.8,1997,Folk/Rock,../track/GRBIGSEA_PLY/GRBIGSEA_PLY-12.html,Play,12
LSG,My Body,4:09,120.1,1997,R&B,../track/HOTTRACK_055/HOTTRACK_055-09.html,Hott Tracks 055,9
Mychael Danna,My Flower,2:17,110.2,1997,Soundtrack,../track/KAMSUTRA_ST1/KAMSUTRA_ST1-20.html,Kama Sutra: A Tale of Love - Original Motion Picture Soundtrack,20
Celine Dion,My Heart Will Go On,4:36,99.0,1997,Pop/Rock,../track/HOTTRACK_059/HOTTRACK_059-18.html,Hott Tracks 059,18
Celine Dion,My Heart Will Go On,4:41,99.5,1997,Pop/Rock,../track/MOVIEGRT_001/MOVIEGRT_001-01.html,The All Time Greatest Movie Songs,1
Foo Fighters,My Hero,4:15,154.0,1997,Rock,../track/HOTTROCK_024/HOTTROCK_024-09.html,Hott Rocks 024,9
Denis Leary,My Kids,16:04,143.4,1997,Comedy,../track/DENLEARY_LNL/DENLEARY_LNL-17.html,Lock 'N Load,17
Strike,My Love Is 4 Real,4:18,131.8,1997,Electronica,../track/DANCEUSA_097/DANCEUSA_097-03.html,Dance Mix Usa 97,3
3rd Party,My Love Is Alive,3:49,128.0,1997,Rock,../track/HOTTRACK_053/HOTTRACK_053-12.html,Hott Tracks 053,12
Somethin' for the People,My Love Is the Shhh!,5:07,126.1,1997,R&B/Pop,../track/HOTTRACK_054/HOTTRACK_054-01.html,Hott Tracks 054,1
Whitney Houston,My Love Is Your Love,4:20,82.5,1997,Rock/Pop,../track/WOMNSONG_004/WOMNSONG_004-17.html,Women & Songs 4,17
Wide Mouth Mason,My Old Self,3:46,99.9,1997,Rock,../track/BIGSHINY_002/BIGSHINY_002-14.html,Big Shiny Tunes 2,14
Creed,My Own Prison,4:56,141.3,1997,Rock,../track/HOTTROCK_023/HOTTROCK_023-02.html,Hott Rocks 023,2
Deftones,My Own Summer (Shove It),3:34,143.7,1997,Rock/Soundtrack,../track/MATRX____ST1/MATRX____ST1-09.html,The Matrix,9
Buck-O-Nine,My Town,3:31,86.0,1997,Rock,../track/HOTTROCK_019/HOTTROCK_019-15.html,Hott Rocks 019,15
B-Rock & The Bizz,MyBabyDaddy [Radio Edit],3:33,135.1,1997,Pop/Rap,../track/POWERTRK_145/POWERTRK_145-10.html,Power Trakks 145,10
Luscious Jackson,Naked Eye,4:08,131.0,1997,Pop,../track/POBO1997_002/POBO1997_002-15.html,Promo Only - Best of 1997 - Disc 2,15
Frank Sinatra,Nancy (With the Laughing Face),3:14,103.3,1997,Easy,../track/FRANKSIN_G1A/FRANKSIN_G1A-06.html,Portrait of Sinatra - Disc A,6
Frank Sinatra,The Nearness of You,2:42,105.5,1997,Jazz,../track/FRANKSIN_G1A/FRANKSIN_G1A-12.html,Portrait of Sinatra - Disc A,12
All Saints,Never Ever,4:44,134.2,1997,Pop,../track/ESSENTLS_017/ESSENTLS_017-18.html,The Essential Series (UK) 17,18
Blackstreet,Never Gonna Let You Go,4:51,120.0,1997,Slow Dance,../track/HOTTRACK_039/HOTTRACK_039-13.html,Hott Tracks 039,13
Tina Moore,Never Gonna Let You Go,4:11,122.0,1997,Rock/Pop,../track/ESSENTLS_018/ESSENTLS_018-09.html,The Essential Series (UK) 18,9
Fiona Apple,Never Is a Promise,4:32,124.3,1997,Rock,../track/HOTTROCK_024/HOTTROCK_024-16.html,Hott Rocks 024,16
Dru Hill,Never Make a Promise,4:04,113.2,1997,R&B,../track/HOTTRACK_048/HOTTRACK_048-15.html,Hott Tracks 048,15
Gaya',Never Meet,4:00,134.9,1997,Dance 1990s,../track/EUROANTH_001/EUROANTH_001-17.html,Euro Anthems,17
That Dog,Never Say Never,3:14,137.2,1997,Rock,../track/HOTTROCK_016/HOTTROCK_016-15.html,Hott Rocks 016,15
Lisa Stansfield,"Never, Never Gonna Give You Up [Radio Edit]",4:08,89.1,1997,Pop,../track/HOTTRACK_051/HOTTRACK_051-12.html,Hott Tracks 051,12
The Mighty Mighty Bosstones,Nevermind Me,3:21,96.8,1997,Rock,../track/MTYBOSST_LFI/MTYBOSST_LFI-10.html,Let's Face It,10
The Blues Brothers&The Louisiana Gator Boys,New Orleans,4:01,162.1,1997,Soundtrack/Blues,../track/BLUESBRS_ST2/BLUESBRS_ST2-18.html,The Blues Brothers 2000,18
Beck,The New Pollution,3:37,132.8,1997,Rock,../track/HOTTROCK_014/HOTTROCK_014-08.html,Hott Rocks 014,8
Yes,New State of Mind,5:59,161.8,1997,Rock,../track/YES______OPN/YES______OPN-01.html,Open Your Eyes,1
Erykah Badu,Next Lifetime,4:07,129.8,1997,R&B,../track/HOTTRACK_044/HOTTRACK_044-07.html,Hott Tracks 044,7
Usher,Nice And Slow [Radio Edit],3:47,121.9,1997,R&B,../track/HOTTRACK_058/HOTTRACK_058-09.html,Hott Tracks 058,9
Frank Sinatra,Night And Day,3:21,111.1,1997,Easy,../track/FRANKSIN_G1A/FRANKSIN_G1A-03.html,Portrait of Sinatra - Disc A,3
Steve Lawrence,Night And Day,2:15,108.4,1997,Slow,../track/ULTLOUNG_015/ULTLOUNG_015-02.html,"Ultra Lounge 15: Wild, Cool & Swingin' Too!",2
Great Big Sea,The Night Pat Murphy Died,3:04,140.1,1997,World,../track/GRBIGSEA_PLY/GRBIGSEA_PLY-03.html,Play,3
Tyrone S,Night Shade,5:47,83.6,1997,Electronica,../track/TDRUMBAS_02B/TDRUMBAS_02B-10.html,This Is... Drum & Bass 2 - Disc B,10
Brainbug,Nightmare,3:25,134.2,1997,Electronica/Pop,../track/RTHMMETH_002/RTHMMETH_002-16.html,Rhythm Method 2,16
BlackstreetFeaturingDr. Dre,No Diggity,5:01,88.7,1997,Rock/Pop,../track/TOTALDNC_01B/TOTALDNC_01B-10.html,Total Dance Party Collection - Disc B,10
AllureFeaturingLL Cool J,No Question,3:45,95.9,1997,R&B,../track/HOTTRACK_048/HOTTRACK_048-14.html,Hott Tracks 048,14
